2015-06-08, 13:24:20, 470000000, 471000000, 1000000.00, 1, 16.60, 16.60
2015-06-08, 13:24:20, 471000000, 472000000, 1000000.00, 1, 16.50, 16.50
2015-06-08, 13:24:20, 472000000, 473000000, 1000000.00, 1, 15.57, 15.57
2015-06-08, 13:24:20, 473000000, 474000000, 1000000.00, 1, 14.60, 14.60
2015-06-08, 13:24:20, 474000000, 475000000, 1000000.00, 1, 14.64, 14.64
2015-06-08, 13:24:20, 475000000, 476000000, 1000000.00, 1, 14.19, 14.19
2015-06-08, 13:24:20, 476000000, 477000000, 1000000.00, 1, 14.16, 14.16
2015-06-08, 13:24:20, 477000000, 478000000, 1000000.00, 1, 12.52, 12.52
2015-06-08, 13:24:20, 478000000, 479000000, 1000000.00, 1, -12.26, -12.26
2015-06-08, 13:24:20, 479000000, 480000000, 1000000.00, 1, -13.58, -13.58
2015-06-08, 13:24:20, 480000000, 481000000, 1000000.00, 1, -13.76, -13.76
2015-06-08, 13:24:20, 481000000, 482000000, 1000000.00, 1, -16.76, -16.76
2015-06-08, 13:24:20, 482000000, 483000000, 1000000.00, 1, -15.32, -15.32
2015-06-08, 13:24:20, 483000000, 484000000, 1000000.00, 1, -13.51, -13.51
2015-06-08, 13:24:20, 484000000, 485000000, 1000000.00, 1, -13.79, -13.79
2015-06-08, 13:24:20, 485000000, 486000000, 1000000.00, 1, -13.74, -13.74
2015-06-08, 13:24:20, 486000000, 487000000, 1000000.00, 1, -13.50, -13.50
2015-06-08, 13:24:20, 487000000, 488000000, 1000000.00, 1, -13.09, -13.09
2015-06-08, 13:24:20, 488000000, 489000000, 1000000.00, 1, -13.01, -13.01
2015-06-08, 13:24:20, 489000000, 490000000, 1000000.00, 1, -12.31, -12.31
2015-06-08, 13:24:20, 490000000, 491000000, 1000000.00, 1, -12.63, -12.63
2015-06-08, 13:24:20, 491000000, 492000000, 1000000.00, 1, -12.38, -12.38
2015-06-08, 13:24:20, 492000000, 493000000, 1000000.00, 1, 2.63, 2.63
2015-06-08, 13:24:20, 493000000, 494000000, 1000000.00, 1, 6.07, 6.07
2015-06-08, 13:24:20, 494000000, 495000000, 1000000.00, 1, 16.52, 16.52
2015-06-08, 13:24:20, 495000000, 496000000, 1000000.00, 1, 15.90, 15.90
