2015-06-09, 11:35:16, 470000000, 471000000, 1000000.00, 1, 3.43, 3.43
2015-06-09, 11:35:16, 471000000, 472000000, 1000000.00, 1, 4.24, 4.24
2015-06-09, 11:35:16, 472000000, 473000000, 1000000.00, 1, 4.59, 4.59
2015-06-09, 11:35:16, 473000000, 474000000, 1000000.00, 1, 4.63, 4.63
2015-06-09, 11:35:16, 474000000, 475000000, 1000000.00, 1, 4.25, 4.25
2015-06-09, 11:35:16, 475000000, 476000000, 1000000.00, 1, 4.67, 4.67
2015-06-09, 11:35:16, 476000000, 477000000, 1000000.00, 1, 4.09, 4.09
2015-06-09, 11:35:16, 477000000, 478000000, 1000000.00, 1, 3.40, 3.40
2015-06-09, 11:35:16, 478000000, 479000000, 1000000.00, 1, 3.59, 3.59
2015-06-09, 11:35:16, 479000000, 480000000, 1000000.00, 1, 12.78, 12.78
2015-06-09, 11:35:16, 480000000, 481000000, 1000000.00, 1, 12.21, 12.21
2015-06-09, 11:35:16, 481000000, 482000000, 1000000.00, 1, 2.27, 2.27
2015-06-09, 11:35:16, 482000000, 483000000, 1000000.00, 1, 2.68, 2.68
2015-06-09, 11:35:16, 483000000, 484000000, 1000000.00, 1, 2.89, 2.89
2015-06-09, 11:35:16, 484000000, 485000000, 1000000.00, 1, 4.12, 4.12
2015-06-09, 11:35:16, 485000000, 486000000, 1000000.00, 1, 4.60, 4.60
2015-06-09, 11:35:16, 486000000, 487000000, 1000000.00, 1, 11.14, 11.14
2015-06-09, 11:35:16, 487000000, 488000000, 1000000.00, 1, 13.16, 13.16
2015-06-09, 11:35:16, 488000000, 489000000, 1000000.00, 1, 14.03, 14.03
2015-06-09, 11:35:16, 489000000, 490000000, 1000000.00, 1, 14.37, 14.37
2015-06-09, 11:35:16, 490000000, 491000000, 1000000.00, 1, 15.08, 15.08
2015-06-09, 11:35:16, 491000000, 492000000, 1000000.00, 1, 12.57, 12.57
2015-06-09, 11:35:16, 492000000, 493000000, 1000000.00, 1, 10.65, 10.65
2015-06-09, 11:35:16, 493000000, 494000000, 1000000.00, 1, 9.26, 9.26
2015-06-09, 11:35:16, 494000000, 495000000, 1000000.00, 1, 16.03, 16.03
2015-06-09, 11:35:16, 495000000, 496000000, 1000000.00, 1, 14.84, 14.84
2015-06-09, 11:35:16, 496000000, 497000000, 1000000.00, 1, 14.68, 14.68
2015-06-09, 11:35:16, 497000000, 498000000, 1000000.00, 1, 15.42, 15.42
2015-06-09, 11:35:16, 498000000, 499000000, 1000000.00, 1, 12.95, 12.95
2015-06-09, 11:35:16, 499000000, 500000000, 1000000.00, 1, 14.60, 14.60
2015-06-09, 11:35:16, 500000000, 501000000, 1000000.00, 1, 15.93, 15.93
2015-06-09, 11:35:16, 501000000, 502000000, 1000000.00, 1, 16.10, 16.10
2015-06-09, 11:35:16, 502000000, 503000000, 1000000.00, 1, 5.56, 5.56
2015-06-09, 11:35:16, 503000000, 504000000, 1000000.00, 1, -0.38, -0.38
2015-06-09, 11:35:16, 504000000, 505000000, 1000000.00, 1, -1.64, -1.64
2015-06-09, 11:35:16, 505000000, 506000000, 1000000.00, 1, -0.17, -0.17
2015-06-09, 11:35:16, 506000000, 507000000, 1000000.00, 1, -0.85, -0.85
2015-06-09, 11:35:16, 507000000, 508000000, 1000000.00, 1, -2.19, -2.19
2015-06-09, 11:35:16, 508000000, 509000000, 1000000.00, 1, 4.96, 4.96
2015-06-09, 11:35:16, 509000000, 510000000, 1000000.00, 1, 5.92, 5.92
2015-06-09, 11:35:16, 510000000, 511000000, 1000000.00, 1, 17.87, 17.87
2015-06-09, 11:35:16, 511000000, 512000000, 1000000.00, 1, 15.25, 15.25
2015-06-09, 11:35:16, 512000000, 513000000, 1000000.00, 1, 14.79, 14.79
